Time,Temperature,Humidity,Pressure,VOC,PM1.0,PM2.5,PM10
2022-09-24 13:47:59.032747,71.492,34.3916015625,0.8988382062669628,93,0,1,1
2022-09-24 13:48:04.377155,71.474,34.12890625,0.898788166173205,92,0,1,1
2022-09-24 13:48:09.626481,71.474,34.333984375,0.8987572477177399,92,0,2,2
2022-09-24 13:48:14.887129,71.474,33.9013671875,0.898788166173205,91,1,2,2
2022-09-24 13:48:20.143127,71.456,34.025390625,0.8987782583888477,90,1,1,1
2022-09-24 13:48:25.399197,71.456,33.9912109375,0.8988400952997779,89,0,1,1
2022-09-24 13:48:31.500763,71.492,34.607421875,0.8987551273747841,89,0,0,0
2022-09-24 13:48:36.757653,71.492,35.9287109375,0.8988072878114977,89,0,0,0
2022-09-24 13:48:42.014223,71.492,36.3037109375,0.8988072878114977,90,0,1,1
2022-09-24 13:48:48.004098,71.492,36.099609375,0.8987764079077227,91,0,0,0
2022-09-24 13:48:53.260349,71.474,35.267578125,0.8987572477177399,92,0,1,1
2022-09-24 13:48:59.233380,71.492,35.2109375,0.8987454894522576,92,1,1,1
2022-09-24 13:49:04.486336,71.50999999999999,35.4169921875,0.8987646881939304,92,0,0,0
2022-09-24 13:49:10.569500,71.528,35.41796875,0.8987213946459413,91,0,0,0
2022-09-24 13:49:15.825799,71.528,35.1669921875,0.8987831930051814,91,0,0,0
2022-09-24 13:49:21.129841,71.528,35.076171875,0.8987831930051814,90,0,0,0
2022-09-24 13:49:26.406948,71.528,35.1103515625,0.898730377189736,90,0,2,2
2022-09-24 13:49:31.663452,71.54599999999999,35.111328125,0.8988013894029114,90,0,0,2
2022-09-24 13:49:36.919896,71.50999999999999,35.5771484375,0.8988047048482606,89,0,0,1
2022-09-24 13:49:42.195814,71.528,36.6240234375,0.8987831930051814,89,0,0,2
2022-09-24 13:49:47.479511,71.528,36.5556640625,0.8986905147421663,90,0,0,2
2022-09-24 13:49:52.755537,71.54599999999999,36.5458984375,0.8987705094991364,91,0,0,2
2022-09-24 13:49:58.079078,71.54599999999999,36.2841796875,0.8986778312361214,91,1,1,1
2022-09-24 13:50:03.332433,71.564,36.193359375,0.8987575175795707,92,1,1,1
2022-09-24 13:50:09.348585,71.564,36.205078125,0.8986870065383666,92,1,1,1
2022-09-24 13:50:14.601652,71.564,36.3984375,0.8987266376757957,92,0,0,0
2022-09-24 13:50:20.611442,71.564,36.2509765625,0.8987665386750555,92,0,0,0
2022-09-24 13:50:25.864449,71.564,35.783203125,0.8987575175795707,92,0,0,0
2022-09-24 13:50:31.117474,71.564,35.63671875,0.8986738604120404,92,0,1,1
2022-09-24 13:50:36.403119,71.582,35.796875,0.8987221656797434,92,0,0,0
2022-09-24 13:50:41.785755,71.618,35.8095703125,0.8987479182087342,92,0,0,0
2022-09-24 13:50:47.092683,71.618,35.80859375,0.8987396681470515,93,1,1,1
2022-09-24 13:50:52.345658,71.582,36.103515625,0.8986912857759685,93,0,1,1
2022-09-24 13:50:57.605427,71.582,36.1708984375,0.8987136843079201,94,0,2,2
2022-09-24 13:51:03.750740,71.6,36.4912109375,0.8987309554650876,94,0,2,2
2022-09-24 13:51:09.114242,71.6,36.0927734375,0.8986691956575377,94,1,3,3
2022-09-24 13:51:14.366916,71.618,35.4453125,0.8987479182087342,95,1,3,3
2022-09-24 13:51:19.619629,71.636,35.421875,0.8987255582284728,95,1,2,2
2022-09-24 13:51:24.872416,71.636,35.55859375,0.8986946783246977,95,0,1,1
2022-09-24 13:51:30.125170,71.636,34.9443359375,0.8987564766839379,95,0,1,1
2022-09-24 13:51:36.130782,71.636,34.8759765625,0.8987028127313101,94,0,1,1
2022-09-24 13:51:41.410094,71.672,34.900390625,0.8987355431162102,94,2,2,2
2022-09-24 13:51:46.662328,71.654,34.353515625,0.8986577458055761,92,2,3,3
2022-09-24 13:51:51.970429,71.654,33.8173828125,0.8986577458055761,91,2,3,3
2022-09-24 13:51:57.223431,71.672,33.943359375,0.8987046632124353,90,2,3,3
2022-09-24 13:52:02.569663,71.654,34.2275390625,0.8986886257093512,89,2,3,3
2022-09-24 13:52:07.846599,71.654,34.1484375,0.8987274087095978,87,0,1,1
2022-09-24 13:52:13.126938,71.654,34.3876953125,0.8987195056131261,86,1,2,2
2022-09-24 13:52:18.402357,71.69,34.4560546875,0.8986200808043424,86,1,2,2
2022-09-24 13:52:23.681404,71.69,34.9345703125,0.8987435618677523,85,1,2,2
2022-09-24 13:52:28.958350,71.672,34.650390625,0.8987355431162102,84,1,2,2
2022-09-24 13:52:34.211285,71.654,34.671875,0.8987274087095978,85,1,2,2
2022-09-24 13:52:39.464156,71.654,35.0478515625,0.8987195056131261,85,0,1,1
2022-09-24 13:52:45.591903,71.654,34.53515625,0.8986886257093512,85,0,1,1
2022-09-24 13:52:50.844814,71.672,34.7294921875,0.8987355431162102,84,0,1,1
2022-09-24 13:52:56.097665,71.69,34.798828125,0.8986895123982236,84,0,1,1
2022-09-24 13:53:01.350550,71.69,35.1171875,0.8987127205156674,84,1,1,1
2022-09-24 13:53:06.603537,71.69,35.25390625,0.8987127205156674,84,0,0,0
2022-09-24 13:53:12.676485,71.726,35.3583984375,0.8987820750061682,85,1,2,2
2022-09-24 13:53:17.929407,71.726,35.3115234375,0.8987126819639774,85,1,2,2
2022-09-24 13:53:23.232728,71.726,35.32421875,0.8987820750061682,86,1,2,2
2022-09-24 13:53:29.354593,71.726,35.5400390625,0.8986586324944486,88,0,1,1
2022-09-24 13:53:35.473938,71.744,35.677734375,0.8986041975080188,89,1,2,2
2022-09-24 13:53:40.726783,71.744,35.484375,0.8987276400197385,90,1,2,2
2022-09-24 13:53:46.116646,71.726,35.7451171875,0.8986586324944486,91,0,1,1
2022-09-24 13:53:51.391571,71.726,35.802734375,0.8987512336540834,92,0,1,1
2022-09-24 13:53:56.713875,71.726,34.845703125,0.8987203537503085,92,0,1,1
2022-09-24 13:54:01.966950,71.726,34.90234375,0.8987203537503085,92,0,0,0
2022-09-24 13:54:07.270731,71.744,35.22265625,0.8986734363434493,92,0,1,1
2022-09-24 13:54:12.523560,71.78,35.0302734375,0.8986334582408093,92,0,1,1
2022-09-24 13:54:17.776422,71.798,35.4404296875,0.8986474910560079,92,0,0,2
2022-09-24 13:54:23.844537,71.798,35.076171875,0.8986474910560079,92,1,1,2
2022-09-24 13:54:29.097390,71.78,34.9970703125,0.898702388662719,91,0,0,2
2022-09-24 13:54:35.156569,71.78,35.337890625,0.8987641099185788,91,0,0,1
2022-09-24 13:54:40.409468,71.78,35.5205078125,0.8987641099185788,92,0,0,0
2022-09-24 13:54:45.662432,71.78,34.9970703125,0.8986715473106341,92,0,0,0
2022-09-24 13:54:50.915405,71.798,34.802734375,0.8986474910560079,91,0,1,1
2022-09-24 13:54:56.227745,71.78,34.7685546875,0.8986098260547742,91,0,0,0
2022-09-24 13:55:01.480669,71.798,34.7001953125,0.8987779499753269,90,0,1,1
2022-09-24 13:55:06.733611,71.798,34.529296875,0.8986474910560079,89,1,2,2
2022-09-24 13:55:11.986528,71.798,34.814453125,0.8987162672711572,89,1,2,2
2022-09-24 13:55:17.239417,71.816,34.4970703125,0.8986372748581298,89,1,1,1
2022-09-24 13:55:23.198427,71.798,34.8486328125,0.8986545460152973,89,0,0,0
2022-09-24 13:55:28.580901,71.798,34.8486328125,0.898616649703923,89,0,0,0
2022-09-24 13:55:33.833700,71.798,34.666015625,0.8985928247594375,89,0,1,1
2022-09-24 13:55:39.942632,71.798,33.9375,0.8986854259190723,88,0,0,0
2022-09-24 13:55:45.264208,71.816,33.9267578125,0.8986306439674315,88,1,1,1
2022-09-24 13:55:50.517095,71.798,34.0166015625,0.898616649703923,87,1,1,1
2022-09-24 13:55:55.770270,71.798,33.4697265625,0.8987709335677276,86,1,1,1
2022-09-24 13:56:01.808239,71.816,33.5166015625,0.8985998026153467,86,1,1,1
2022-09-24 13:56:07.088300,71.834,33.3798828125,0.8986440599555885,85,1,1,1
2022-09-24 13:56:12.367131,71.816,33.6767578125,0.8986681162102147,84,0,1,1
2022-09-24 13:56:17.643378,71.834,33.6875,0.8986132186035036,83,0,0,0
2022-09-24 13:56:22.896281,71.852,33.87109375,0.8986880088823094,83,0,0,0
2022-09-24 13:56:28.157559,71.834,34.2470703125,0.8986505366395263,83,0,0,0
2022-09-24 13:56:33.410432,71.834,35.009765625,0.8986813779916112,83,0,1,1
2022-09-24 13:56:38.663347,71.834,35.306640625,0.8985888153836664,83,0,0,2
2022-09-24 13:56:44.660866,71.816,35.06640625,0.8986064335060449,84,0,1,2
2022-09-24 13:56:49.983257,71.852,34.98828125,0.8986328799654577,85,0,0,1
2022-09-24 13:56:55.236181,71.87,35.068359375,0.8986455249198125,85,0,0,2
2022-09-24 13:57:00.489006,71.888,35.4228515625,0.8986887028127313,86,0,0,2
2022-09-24 13:57:06.598278,71.906,35.775390625,0.8985715056748088,88,0,1,1
2022-09-24 13:57:11.854390,71.888,36.0263671875,0.8986578614606464,89,1,1,1
2022-09-24 13:57:17.151865,71.87,36.2529296875,0.8986146835677276,91,0,0,0
2022-09-24 13:57:22.404671,71.87,35.341796875,0.8986455249198125,93,0,0,0
2022-09-24 13:57:27.657562,71.87,35.1484375,0.8985838422156427,95,1,1,1
2022-09-24 13:57:33.741962,71.888,35.365234375,0.8986270201085615,96,0,0,0
2022-09-24 13:57:38.994841,71.888,34.4765625,0.8986578614606464,96,0,0,0
2022-09-24 13:57:44.295001,71.906,34.8984375,0.8986023470268937,97,1,1,1
2022-09-24 13:57:49.546305,71.924,35.5830078125,0.8986509992598075,97,0,1,1
2022-09-24 13:57:54.799248,71.94200000000001,35.6748046875,0.8985698865038243,97,1,1,1
2022-09-24 13:58:00.837395,71.97800000000001,35.72265625,0.8985865408339502,97,1,1,1
2022-09-24 13:58:06.088741,71.97800000000001,35.8017578125,0.8986536593264248,98,0,0,0
2022-09-24 13:58:11.341726,71.96,35.7451171875,0.8985809893905748,99,1,2,2
2022-09-24 13:58:16.594482,71.96,35.791015625,0.8986426720947447,100,1,2,2
2022-09-24 13:58:21.860007,71.996,35.8486328125,0.8985971811004194,101,1,1,1
2022-09-24 13:58:27.113068,72.014,36.1337890625,0.8986126788798421,102,0,1,1
2022-09-24 13:58:32.372673,71.996,35.814453125,0.8985663397483346,103,0,1,1
2022-09-24 13:58:37.647927,72.032,36.1689453125,0.8985869263508512,104,0,1,1
2022-09-24 13:58:42.926358,71.996,35.9853515625,0.8986333040340488,105,0,1,1
2022-09-24 13:58:48.178935,71.996,35.6328125,0.8986333040340488,106,0,1,1
2022-09-24 13:58:53.436819,71.996,34.8466796875,0.8986641453861337,106,0,1,1
2022-09-24 13:58:58.689228,71.996,34.6416015625,0.898602501233654,106,0,1,1
2022-09-24 13:59:03.950042,71.996,34.2646484375,0.8986588252528991,105,0,1,1
2022-09-24 13:59:09.202676,71.996,34.52734375,0.8986333040340488,104,0,1,1
2022-09-24 13:59:14.504654,72.014,34.0947265625,0.8986077057118184,102,0,1,1
2022-09-24 13:59:20.733658,72.032,34.2314453125,0.8985869263508512,100,0,1,1
2022-09-24 13:59:26.011605,72.032,34.12890625,0.8986793733037256,99,0,0,0
2022-09-24 13:59:31.264785,72.032,33.1494140625,0.8986535436713545,97,0,0,1
2022-09-24 13:59:36.517635,71.996,33.28515625,0.898602501233654,96,0,0,1
2022-09-24 13:59:41.770790,72.014,33.228515625,0.8986434816802369,94,0,1,2
2022-09-24 13:59:47.034419,72.014,33.16015625,0.8985460615593388,92,0,1,2
2022-09-24 13:59:52.287184,72.014,33.1142578125,0.8986434816802369,91,0,0,1
2022-09-24 13:59:57.539977,71.996,33.1484375,0.8986641453861337,89,0,0,0
2022-09-24 14:00:03.706308,71.996,34.1171875,0.8986641453861337,88,0,0,0
2022-09-24 14:00:09.028730,71.996,33.7861328125,0.8986588252528991,87,0,1,1
2022-09-24 14:00:14.281491,71.996,33.341796875,0.8985716598815692,86,0,1,1
2022-09-24 14:00:19.587059,72.014,33.3994140625,0.8985460615593388,85,0,0,0
2022-09-24 14:00:24.903420,72.014,33.43359375,0.8986077057118184,84,0,1,1
2022-09-24 14:00:30.221966,71.996,33.3759765625,0.8986333040340488,83,0,2,2
2022-09-24 14:00:35.542834,72.032,33.46875,0.8985560849987664,83,0,1,1
2022-09-24 14:00:40.795641,72.032,33.87890625,0.8985869263508512,82,0,1,1
2022-09-24 14:00:46.177898,71.996,34.5849609375,0.898602501233654,82,0,1,1
2022-09-24 14:00:51.430729,71.97800000000001,34.9248046875,0.8985920151739453,82,0,1,1
2022-09-24 14:00:56.683433,71.97800000000001,34.5947265625,0.8985611738218604,83,1,1,1
2022-09-24 14:01:02.770576,71.96,34.1728515625,0.8986426720947447,84,1,1,1
2022-09-24 14:01:08.047208,71.96,34.1953125,0.8985809893905748,85,1,1,1
2022-09-24 14:01:13.325360,71.96,34.287109375,0.8986735134468296,85,1,1,1
2022-09-24 14:01:18.600979,71.96,34.20703125,0.8985193452380953,86,1,1,1
2022-09-24 14:01:24.789962,71.96,33.591796875,0.8985809893905748,86,0,1,1
